-0.100000, -49.776636
-0.099980, -49.776636
-0.099960, -49.776636
-0.099940, -49.776636
-0.099920, -49.374626
-0.099900, -49.776636
-0.099880, -49.776636
-0.099860, -49.776636
-0.099840, -49.776636
-0.099820, -49.776636
-0.099800, -49.776636
-0.099780, -49.776636
-0.099760, -49.776636
-0.099740, -49.776636
-0.099720, -49.374626
-0.099700, -49.776636
-0.099680, -50.178646
-0.099660, -49.776636
-0.099640, -50.178646
-0.099620, -49.776636
-0.099600, -49.776636
-0.099580, -49.776636
-0.099560, -49.776636
-0.099540, -49.776636
-0.099520, -49.776636
-0.099500, -49.776636
-0.099480, -49.776636
-0.099460, -49.374626
-0.099440, -49.776636
-0.099420, -49.776636
-0.099400, -49.776636
-0.099380, -49.776636
-0.099360, -49.776636
-0.099340, -49.776636
-0.099320, -49.776636
-0.099300, -49.776636
-0.099280, -49.776636
-0.099260, -49.776636
-0.099240, -49.776636
-0.099220, -49.776636
-0.099200, -49.776636
-0.099180, -49.374626
-0.099160, -49.776636
-0.099140, -49.776636
-0.099120, -49.776636
-0.099100, -49.776636
-0.099080, -49.776636
-0.099060, -49.776636
-0.099040, -49.776636
-0.099020, -50.178646
-0.099000, -49.776636
-0.098980, -49.776636
-0.098960, -49.776636
-0.098940, -50.178646
-0.098920, -49.776636
-0.098900, -49.776636
-0.098880, -49.776636
-0.098860, -50.178646
-0.098840, -49.776636
-0.098820, -49.776636
-0.098800, -50.178646
-0.098780, -49.776636
-0.098760, -49.776636
-0.098740, -49.776636
-0.098720, -49.776636
-0.098700, -49.776636
-0.098680, -49.374626
-0.098660, -49.776636
-0.098640, -49.776636
-0.098620, -49.776636
-0.098600, -49.776636
-0.098580, -49.776636
-0.098560, -50.178646
-0.098540, -49.776636
-0.098520, -49.776636
-0.098500, -49.776636
-0.098480, -49.776636
-0.098460, -49.776636
-0.098440, -49.776636
-0.098420, -49.776636
-0.098400, -49.776636
-0.098380, -49.776636
-0.098360, -49.776636
-0.098340, -49.776636
-0.098320, -49.776636
-0.098300, -49.776636
-0.098280, -49.776636
-0.098260, -49.776636
-0.098240, -49.776636
-0.098220, -49.776636
-0.098200, -49.776636
-0.098180, -49.374626
-0.098160, -49.776636
-0.098140, -49.776636
-0.098120, -49.776636
-0.098100, -49.776636
-0.098080, -50.178646
-0.098060, -49.776636
-0.098040, -49.776636
-0.098020, -49.776636
-0.098000, -49.776636
-0.097980, -49.776636
-0.097960, -49.776636
-0.097940, -49.776636
-0.097920, -49.776636
-0.097900, -49.776636
-0.097880, -49.776636
-0.097860, -49.776636
-0.097840, -49.776636
-0.097820, -49.776636
-0.097800, -49.776636
-0.097780, -49.776636
-0.097760, -49.776636
-0.097740, -49.776636
-0.097720, -49.776636
-0.097700, -49.776636
-0.097680, -49.374626
-0.097660, -49.776636
-0.097640, -49.776636
-0.097620, -49.776636
-0.097600, -49.776636
-0.097580, -49.776636
-0.097560, -49.776636
-0.097540, -49.776636
-0.097520, -49.776636
-0.097500, -49.374626
-0.097480, -49.776636
-0.097460, -49.776636
-0.097440, -49.776636
-0.097420, -49.776636
-0.097400, -49.776636
-0.097380, -49.776636
-0.097360, -49.776636
-0.097340, -50.178646
-0.097320, -49.374626
-0.097300, -49.776636
-0.097280, -49.776636
-0.097260, -49.374626
-0.097240, -49.776636
-0.097220, -49.776636
-0.097200, -49.776636
-0.097180, -50.178646
-0.097160, -49.776636
-0.097140, -50.178646
-0.097120, -49.776636
-0.097100, -49.776636
-0.097080, -49.776636
-0.097060, -49.776636
-0.097040, -49.776636
-0.097020, -49.776636
-0.097000, -49.776636
-0.096980, -50.178646
-0.096960, -50.178646
-0.096940, -49.776636
-0.096920, -49.776636
-0.096900, -49.776636
-0.096880, -49.776636
-0.096860, -49.776636
-0.096840, -49.776636
-0.096820, -49.776636
-0.096800, -49.776636
-0.096780, -49.374626
-0.096760, -49.776636
-0.096740, -49.374626
-0.096720, -49.776636
-0.096700, -50.178646
-0.096680, -49.776636
-0.096660, -49.776636
-0.096640, -49.776636
-0.096620, -49.776636
-0.096600, -49.776636
-0.096580, -49.776636
-0.096560, -50.178646
-0.096540, -49.374626
-0.096520, -50.178646
-0.096500, -49.776636
-0.096480, -49.374626
-0.096460, -49.776636
-0.096440, -49.776636
-0.096420, -49.776636
-0.096400, -49.776636
-0.096380, -49.776636
-0.096360, -49.776636
-0.096340, -49.776636
-0.096320, -49.374626
-0.096300, -49.776636
-0.096280, -49.776636
-0.096260, -49.776636
-0.096240, -50.178646
-0.096220, -50.178646
-0.096200, -49.776636
-0.096180, -49.374626
-0.096160, -50.178646
-0.096140, -49.776636
-0.096120, -49.776636
-0.096100, -50.178646
-0.096080, -50.178646
-0.096060, -49.776636
-0.096040, -49.374626
-0.096020, -49.776636
-0.096000, -49.776636
-0.095980, -49.776636
-0.095960, -49.776636
-0.095940, -49.776636
-0.095920, -49.776636
-0.095900, -49.776636
-0.095880, -49.776636
-0.095860, -49.776636
-0.095840, -49.776636
-0.095820, -49.776636
-0.095800, -49.776636
-0.095780, -49.776636
-0.095760, -49.776636
-0.095740, -49.776636
-0.095720, -49.776636
-0.095700, -49.776636
-0.095680, -49.776636
-0.095660, -49.776636
-0.095640, -49.776636
-0.095620, -49.776636
-0.095600, -49.776636
-0.095580, -49.776636
-0.095560, -49.776636
-0.095540, -49.776636
-0.095520, -49.776636
-0.095500, -49.776636
-0.095480, -49.776636
-0.095460, -49.776636
-0.095440, -49.776636
-0.095420, -49.776636
-0.095400, -49.776636
-0.095380, -49.776636
-0.095360, -49.776636
-0.095340, -49.776636
-0.095320, -49.776636
-0.095300, -49.776636
-0.095280, -49.776636
-0.095260, -49.776636
-0.095240, -49.776636
-0.095220, -49.776636
-0.095200, -49.776636
-0.095180, -49.776636
-0.095160, -49.374626
-0.095140, -50.178646
-0.095120, -49.776636
-0.095100, -49.776636
-0.095080, -49.776636
-0.095060, -49.776636
-0.095040, -49.776636
-0.095020, -50.178646
-0.095000, -49.374626
-0.094980, -49.374626
-0.094960, -49.776636
-0.094940, -49.776636
-0.094920, -49.776636
-0.094900, -49.776636
-0.094880, -49.776636
-0.094860, -49.776636
-0.094840, -49.776636
-0.094820, -49.776636
-0.094800, -49.776636
-0.094780, -49.776636
-0.094760, -49.776636
-0.094740, -49.776636
-0.094720, -49.374626
-0.094700, -49.776636
-0.094680, -49.776636
-0.094660, -49.776636
-0.094640, -49.776636
-0.094620, -49.776636
-0.094600, -49.776636
-0.094580, -49.776636
-0.094560, -49.776636
-0.094540, -49.776636
-0.094520, -49.776636
-0.094500, -50.178646
-0.094480, -49.374626
-0.094460, -49.776636
-0.094440, -49.776636
-0.094420, -49.776636
-0.094400, -49.776636
-0.094380, -49.776636
-0.094360, -49.776636
-0.094340, -49.776636
-0.094320, -49.374626
-0.094300, -49.776636
-0.094280, -49.776636
-0.094260, -49.776636
-0.094240, -49.776636
-0.094220, -49.374626
-0.094200, -49.776636
-0.094180, -49.776636
-0.094160, -49.776636
-0.094140, -49.776636
-0.094120, -49.776636
-0.094100, -49.776636
-0.094080, -49.776636
-0.094060, -49.374626
-0.094040, -49.776636
-0.094020, -49.776636
-0.094000, -49.776636
-0.093980, -49.776636
-0.093960, -49.374626
-0.093940, -49.776636
-0.093920, -49.374626
-0.093900, -49.374626
-0.093880, -49.776636
-0.093860, -50.178646
-0.093840, -49.776636
-0.093820, -49.776636
-0.093800, -49.776636
-0.093780, -49.776636
-0.093760, -49.776636
-0.093740, -49.776636
-0.093720, -49.374626
-0.093700, -49.776636
-0.093680, -49.776636
-0.093660, -49.776636
-0.093640, -50.178646
-0.093620, -49.776636
-0.093600, -49.776636
-0.093580, -49.776636
-0.093560, -49.776636
-0.093540, -49.776636
-0.093520, -49.776636
-0.093500, -49.776636
-0.093480, -49.776636
-0.093460, -49.776636
-0.093440, -49.776636
-0.093420, -49.776636
-0.093400, -49.776636
-0.093380, -49.776636
-0.093360, -49.776636
-0.093340, -49.776636
-0.093320, -49.776636
-0.093300, -49.374626
-0.093280, -49.776636
-0.093260, -49.776636
-0.093240, -49.776636
-0.093220, -49.776636
-0.093200, -49.776636
-0.093180, -49.374626
-0.093160, -49.776636
-0.093140, -49.776636
-0.093120, -49.374626
-0.093100, -49.776636
-0.093080, -49.776636
-0.093060, -49.776636
-0.093040, -49.776636
-0.093020, -49.776636
-0.093000, -49.776636
-0.092980, -50.178646
-0.092960, -49.776636
-0.092940, -49.776636
-0.092920, -49.776636
-0.092900, -49.776636
-0.092880, -49.776636
-0.092860, -49.776636
-0.092840, -49.776636
-0.092820, -49.776636
